reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
041fa8d6-a729-4d83-825f-000398b3306a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Selama pakai paxel..pesanan saya frozen food aman.. customer puas..mantap Id paxel albanna21,5,0,2.9.2,2022-03-31 03:52:13,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-25 06:04:13,2.9.2
ea4fd99e-bfd0-48de-8da9-b1a7cbc412a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kebih luas lgi jangkauannya🙏,5,0,,2022-03-31 03:20:02,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-10 04:06:20,
8db10464-4ca1-4e34-9632-bc686f7bf186,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bismillaah mau coba pake paxel semoga gampang aplikasjnya,5,0,2.9.2,2022-03-31 03:05:27,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:13:03,2.9.2
364eef12-9659-4ee0-a45a-1f5467b6c17e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pengiriman aman, rapi dan tepat waktu",5,0,2.9.2,2022-03-31 02:34:49,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:12:56,2.9.2
b0d8f2d8-581d-4f24-9092-18040cbf1af0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantul,5,0,2.9.2,2022-03-31 02:08:39,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:12:51,2.9.2
9330c0f3-73f0-4e03-a757-cb7401aeb8ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasiyg bagus,5,0,2.9.2,2022-03-31 01:44:20,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:12:45,2.9.2
0b37c65e-a789-47a2-8dee-d84302ef088d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus aman dan membantu sekali untuk usaha Frozenfood saya.. thankyou paxel,5,0,2.9.2,2022-03-31 01:21:04,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:12:39,2.9.2
1e7f1b55-de76-4d77-91b6-aa1e08cad688,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jasa pengiriman terfavorit pokonya Recommended banget untuk usaha saya # jajan beda kota #Raffasya16,5,0,2.9.2,2022-03-31 01:00:12,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:12:35,2.9.2
1a757486-4b9d-40d5-8a48-2938ff38522a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kirim makanan Frozen disini tempat dan tepatnya.,5,0,2.9.2,2022-03-31 00:23:40,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:12:27,2.9.2
5dca5d19-4f06-4a92-80e1-35a07f3546bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cepat dan aman,5,0,2.9.2,2022-03-31 00:10:53,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-07 05:11:45,2.9.2
822a39f8-08e4-4d4a-a4d2-8e6f4dc57b29,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dr awal dgn paxel blm pernah kcwa,sll tepat waktu u/kurir sangat ramah. Smoga Paxell sll lancar & tetap pertahankan kerja sama yg baik dgn customer",5,0,2.9.2,2022-03-31 00:08:33,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:12:25,2.9.2
25a38fcc-9bb7-44c3-bda3-244d66c0d2b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Allhamdulillah slama ini slalu puas sama paxel,5,0,2.9.2,2022-03-30 23:56:16,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-29 05:20:55,2.9.2
709df56b-1fbe-459b-b82d-a23220b5ae65,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap pelayanannya,5,0,2.9.2,2022-03-30 23:44:20,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-23 04:58:20,2.9.2
546b55e6-484c-4eb3-ba2b-05fab8a61d28,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kurang,5,0,2.9.2,2022-03-30 23:32:06,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:12:15,2.9.2
0eba0907-2f28-4422-9c72-51b42bff8c88,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Petugas lap ramah,5,0,2.9.2,2022-03-30 23:27:07,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:12:12,2.9.2
03c73716-63da-4b0b-89b0-bac65e5674c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jl raya manukan krajan blok 31 j no 5 Tandes Surabaya sumber rejeki,5,0,2.9.2,2022-03-30 21:10:21,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:15:06,2.9.2
9444a1c2-54cf-4b7a-a606-e99a94e62c09,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awalnya sangat memuaskan..tp sekarang pengiriman sangat lambat dan sering diterima tdk pada waktunya. Pengambilan paket juga lama sehingga paket dikirim tdk pada waktunya juga,2,4,2.9.2,2022-03-30 18:57:21,"Halo kak, mohon maaf ya atas ketidaknyamanannya.. Jika mengalami kendala bisa menghubungi Customer Empathy Kami melalui WhatsApp di 0855-7467-0318",2022-03-31 07:15:25,2.9.2
e26c6d97-605a-4c83-b530-bb71575a54a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok pertama bisa pake dana di paxelnya. Instannya si murahin lg ya.,5,0,2.9.2,2022-03-30 14:56:52,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:14:57,2.9.2
908a1e61-db9e-49b6-b4cd-a038ea385f08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kuatir Paketmu Rusak, padahal isinya mahal. Ini ada garansinya.. jdi safety.",5,0,2.9.2,2022-03-30 14:38:35,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:14:54,2.9.2
78f15874-bf60-456b-a769-c0b58826489e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat membantu untuk usaha makanan basah seperti produk yang kami berupa rendang ( Rendang Adzkira ) dan ayam tim ( Ayam Tim Adzkira ). smoga bisa dipertahankan pelayanannya dan harga bisa lebih efisien lagi,,,👍🏻👍🏻",5,1,2.9.2,2022-03-30 14:08:03,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:14:52,2.9.2
ac25806a-ebfb-4d51-89c7-ff4e3ae37c3f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat membantu UMKM. Andai bisa nganter sampe ke pelosok Indonesia & negara tetangga, lebih membantu lagi.",5,3,2.9.2,2022-03-30 13:24:27,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:14:47,2.9.2
92f76361-ce71-4a26-95f1-8d83e33ebbaa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,murah membantu sekali,5,0,2.9.2,2022-03-30 11:54:51,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-31 07:14:41,2.9.2
9e74832b-adfc-438c-b44c-b5ffb76aff0a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Alhamdulillah udah kesekian kali nya pake jasa paxel ga pernah kecewa,, tetep amanah ya👍🏻🙏",5,0,,2022-03-30 10:58:05,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:03:25,
c3b69914-71a1-4a57-b1e3-09d11dbb1c24,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,2.9.2,2022-03-30 10:30:36,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:03:29,2.9.2
adf44478-d180-4072-8d47-c45e38014a41,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tepat waktu,5,0,2.9.2,2022-03-30 10:29:08,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:03:33,2.9.2
a33f981e-724e-450b-9832-1bedbc4b4828,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sy sangat senang kurir nya ramah cepat sampai nya dan aman barang nya,5,1,2.9.2,2022-03-30 10:25:29,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:03:38,2.9.2
b67dae1b-34fc-489b-9556-78e9cd2f4fd6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat baik,5,0,2.9.2,2022-03-30 10:19:11,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:03:45,2.9.2
8489b176-2d1b-4c5b-8c2d-17a69575dd93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Selalu satu hari kemanapun,5,0,,2022-03-30 09:38:44,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:03:52,
5c36dccd-c209-4614-bd7a-52d3aa364277,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pengiriman cepat,biaya murah dan pelayanan memuaskan. Pastikan PAXEL buat pengiriman barang Anda",5,0,2.9.2,2022-03-30 09:37:56,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:04:04,2.9.2
4d11887d-9a28-4170-90df-20de1ed162a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cepat sampai,5,0,2.9.2,2022-03-30 09:13:47,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:04:23,2.9.2
d006f198-c521-4a99-9ce4-40503fc15bdb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,2.9.2,2022-03-30 07:49:11,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:04:56,2.9.2
81764df2-f434-4f51-9140-2751487d08b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"daebakkk bgtttttt pake paxelll sampek nya cepettttt amaaaaan, Alhamdulillaaah ga pernah ada kendalaaa terima kasih paxel heroo",5,0,2.9.2,2022-03-30 06:48:31,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:05:13,2.9.2
8ce88e3f-c30f-4f31-90c8-1d5501ed362e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Selalu mantap paxel kedepannya,5,0,,2022-03-30 05:40:22,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:05:33,
7632fb09-e1e7-4bc0-b5ea-647d8a78ab73,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Paling Murah ,Sering Promo, Paling Mudah Isi form dan Nitikin Alamat, User Friendly bisa langsung chat dan nge track driver yang anter barang, kalo ngirim makanan frozen pake same day juga aman bgt ada freezernya Bintang 5 :)",5,0,2.9.2,2022-03-30 05:33:30,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 11:05:46,2.9.2
6d0e1110-b7f7-4f92-9fa8-32cd5733c403,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantab,5,0,2.9.2,2022-03-30 05:23:07,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:37:47,2.9.2
91036634-469e-4ef6-bd81-bb522655dabb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hero nya ramah, waktu penjemputan dan tiba on time, yg saya suka makanan kiriman saya utk customer saya terjaga dinginnya Mohon jangkauan di perluas",5,3,2.9.2,2022-03-30 04:44:11,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-02 04:33:57,2.9.2
8d267842-59fa-4a95-a4ab-7da69cfeb521,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap expedisi paxel ..kurirnya ramah dan baik,5,0,2.9.2,2022-03-30 04:30:46,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:37:37,2.9.2
b7db7795-1e94-4981-9d6b-8b07c307aec7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pengiriman Paxel tepat waktu. Selama ini belum ada ketidaknyamanan dalam menggunakan layanan Paxel. Semoga sukses selalu, Paxel.",5,0,2.9.2,2022-03-30 04:29:31,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:37:34,2.9.2
f1e8419e-1c77-44de-a137-415b98aeecac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Praktis dan cepat,5,0,2.9.2,2022-03-30 04:28:47,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:37:31,2.9.2
afcf5248-b18a-429f-8212-fe68438d560c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sebenarnya sangat membantu tp terlalu sering untuk upgrade aplikasinya,2,0,2.8.2,2022-03-30 04:28:28,"Halo kak, mohon maaf atas ketidaknyamanannya saat ini kami sedang meningkatkan kualitas kinerja sistem. Kami berupaya untuk dapat menyelesaikan situasi ini secepat yang dapat kami lakukan. Sementara kakak dapat lakukan clear data pada aplikasi dan dicoba kembali secara berkala ya kak",2022-03-30 05:38:42,2.8.2
daaf7601-37b2-4960-a939-6d1e0956a996,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap..murah..cepat Miapermana,5,0,2.9.2,2022-03-30 04:25:19,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:37:23,2.9.2
0491595a-fdba-4f37-91ad-28a57169fff3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pengiriman cepat, mantap",5,0,2.9.2,2022-03-30 04:12:30,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:37:20,2.9.2
b576d53e-c2c0-4a4b-a163-60e5e256ad27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus👍,5,0,2.9.2,2022-03-30 03:56:33,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:37:13,2.9.2
8e4f1ffc-4818-4e06-baa2-8bfc439d550b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terbaikkk ... jualan saya terbantu banget pake paxel,thankyou paxel",5,0,2.9.2,2022-03-30 03:54:45,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:37:10,2.9.2
71fe13a1-f428-44f6-9079-6cc34304316b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Respon cepat,5,0,2.9.2,2022-03-30 03:46:49,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:37:03,2.9.2
a4222921-c24b-43c7-934c-ad1cf3325dfd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,paxel semakin baik,5,0,,2022-03-30 03:35:09,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:36:55,
eea3ffdb-3b35-4040-a8be-c5bcc39bb321,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Puas sama pelayanan nya deh..😍,5,0,2.9.2,2022-03-30 03:30:54,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:36:23,2.9.2
5a36ce07-8534-493a-9936-48658a5454ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tepat waktu,5,0,2.9.2,2022-03-30 03:18:18,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:36:20,2.9.2
4ccfcb93-fde3-46f4-9c9c-45bb421103d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kirim keluar kota, sampai dengan aman",5,0,2.9.2,2022-03-30 03:10:34,"Halo kak, terima kasih sudah berbagi pengalaman Kamu. Yuk, bagikan Paxel Credit ke teman Kamu dengan cara mengajaknya pakai Paxel menggunakan kode referralmu",2022-03-30 05:36:17,2.9.2
